title,thumbnailUrl,contentUrl,place,castigList,url,startDate,endDate,End_date,artist1,artist2,artist3,artist4,artist5,artist6,artist7,artist8,artist9,artist10,artist11,artist12,artist13,artist14,artist15,artist16,artist17,artist18,artist19,artist20,artist21,artist22,artist23,artist24,artist25,artist26,genre,location
메타코미디 〈코미디 어셈블：스탠드업〉 _싱크넥스트24,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/06/20240613145252d594e787-bc52-4623-b7db-7d3e7fd79cbe.jpg/melon/resize/180x254/strip/true/quality/90/optimize,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/06/20240611091206df4b87a7-202e-4d21-86c0-100c9577d2f3.jpg/melon/quality/90/optimize,세종문화회관?S씨어터,,https://ticket.melon.com/performance/index.htm?prodId=209885,2024.08.16,2024.08.17,2024-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,제주
AJR 내한공연 AJR LIVE IN SEOUL,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/04/2024041718481650ccaa9d-3549-4b41-9289-81449a4b4cb0.jpg/melon/resize/180x254/strip/true/quality/90/optimize,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/04/202404191011493648fe31-c811-409b-84d5-0432081f6e79.png/melon/quality/90/optimize,잠실실내체육관,AJR,https://ticket.melon.com/performance/index.htm?prodId=209759,2024.08.20,2024.08.20,2024-08-20,AJR,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,춘천
Summer Jazzbreak 2024,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/06/202406211548439061a5c3-6a5b-4a39-bd5f-11e3544adf48.jpg/melon/resize/180x254/strip/true/quality/90/optimize,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/06/202406211615276b003e3c-bc66-439c-b9f3-62c45065b819.jpg/melon/quality/90/optimize,구로아트밸리 예술극장,"Kazumi Tateishi Trio, Yoshida Keico, 젠틀레인 (Gentle Rain)",https://ticket.melon.com/performance/index.htm?prodId=210043,2024.08.31,2024.08.31,2024-08-31,Kazumi Tateishi Trio,Yoshida Keico,젠틀레인 (Gentle Rain),,,,,,,,,,,,,,,,,,,,,,,,내한,부산
2024 RIIZE FAN－CON ‘RIIZING DAY’ FINALE in SEOUL,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/06/20240619150458b97a0842-56e0-4484-a0cd-d24f049dcf09.jpg/melon/resize/180x254/strip/true/quality/90/optimize,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/06/202406261054448dd6b3d4-f661-446b-8063-0acd492a8f62.jpg/melon/quality/90/optimize,KSPO DOME,RIIZE,https://ticket.melon.com/performance/index.htm?prodId=210031,2024.09.14,2024.09.15,2024-09-15,RIIZE,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,속초
맷 말티스 내한공연 Matt Maltese LIVE IN SEOUL,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/05/20240522140030c127f1b6-dc32-4327-bddf-d8f99b96b824.jpg/melon/resize/180x254/strip/true/quality/90/optimize,https://cdnticket.melon.co.kr/resource/image/upload/product/2024/05/202405221407360a949dfd-312b-4c5b-9e7a-d841c408529a.jpg/melon/quality/90/optimize,무신사 개러지,Matt Maltese,https://ticket.melon.com/performance/index.htm?prodId=209914,2024.11.08,2024.11.08,2024-11-08,Matt Maltese,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,전라
Soundberry Festa’ 24,https://image.toast.com/aaaaab/ticketlink/TKL_4/main0607(1).jpg,http://image.toast.com/aaaaab/ticketlink/TKL_10/info1_0620.jpg,KBS아레나 일대,,https://www.ticketlink.co.kr/product/50492,2024.07.20,2024.07.21,2024-07-21,,,,,,,,,,,,,,,,,,,,,,,,,,,락,제주
이승환밴드 마지막 팬미팅,https://image.toast.com/aaaaab/ticketlink/TKL_1/last_0620.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_9/last_info_0620.jpg,연세대학교 백주년기념관 콘서트홀,이승환밴드,https://www.ticketlink.co.kr/product/50709,2024.08.03,2024.08.04,2024-08-04,이승환밴드,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,춘천
EMOTIONAL ORANGES (이모셔널 오렌지스) 첫 단독 내한 공연,https://image.toast.com/aaaaab/ticketlink/TKL_4/main0530.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_1/info1_0607.jpg,예스24 라이브홀,"EMOTIONAL ORANGES, CHIIILD",https://www.ticketlink.co.kr/product/50396,2024.08.28,2024.08.28,2024-08-28,EMOTIONAL ORANGES,CHIIILD,,,,,,,,,,,,,,,,,,,,,,,,,트로트,대구
LILPACON : Going Out - SOOPER CONCERT,https://image.toast.com/aaaaab/ticketlink/TKL_3/main(80).jpg,http://image.toast.com/aaaaab/ticketlink/TKL_1/lilpa_info06171602a_optimized.jpg,경희대학교 평화의전당,이세계아이돌 릴파,https://www.ticketlink.co.kr/product/50487,2024.07.12,2024.07.13,2024-07-13,이세계아이돌 릴파,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,부산
2024 KIMHYUNJOONG CONCERT 'THE LAST DANCE',https://image.toast.com/aaaaab/ticketlink/TKL_4/main0527(2).jpg,http://image.toast.com/aaaaab/ticketlink/TKL_8/kor0527.jpg,이화여자대학교 삼성홀,김현중,https://www.ticketlink.co.kr/product/50314,2024.07.13,2024.07.14,2024-07-14,김현중,,,,,,,,,,,,,,,,,,,,,,,,,,내한,충청
2024 ARTMS World Tour < Moonshot > in Seoul,https://image.toast.com/aaaaab/ticketlink/TKL_4/[ARTMS]pst_0624.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_5/moon_info0620kr_optimized.jpg,이화여자대학교 삼성홀,ARTMS,https://www.ticketlink.co.kr/product/50679,2024.07.20,2024.07.21,2024-07-21,ARTMS,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,대전
2024 걸스온파이어 전국투어 콘서트 - 서울,https://image.toast.com/aaaaab/ticketlink/TKL_1/main0611(2).jpg,http://image.toast.com/aaaaab/ticketlink/TKL_4/web0611.jpg,올림픽공원 올림픽홀,상세페이지 참고,https://www.ticketlink.co.kr/product/50529,2024.07.27,2024.07.28,2024-07-28,상세페이지 참고,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,부산
2024 인천펜타포트 락 페스티벌 X KB국민카드 스타샵,https://image.toast.com/aaaaab/ticketlink/TKL_6/penta_pst06241338.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_7/lineup_0607.jpg,송도달빛축제공원,,https://www.ticketlink.co.kr/product/50048,2024.08.02,2024.08.04,2024-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,인천
워터밤 서울 2024,https://image.toast.com/aaaaab/ticketlink/TKL_6/seoul_main_0223.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_3/wb_info_0626.jpg,KINTEX 야외 글로벌 스테이지(KINTEX 제2전시장),,https://www.ticketlink.co.kr/product/47528,2024.07.05,2024.07.07,2024-07-07,,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,인천
2024 tripleS FAN-CON < Girls Never Stop >,https://image.toast.com/aaaaab/ticketlink/TKL_1/[tripleS]main_0605.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_5/[tripleS]info_0605_kr.jpg,이화여자대학교 삼성홀,tripleS (트리플에스),https://www.ticketlink.co.kr/product/50484,2024.07.06,2024.07.07,2024-07-07,tripleS (트리플에스),,,,,,,,,,,,,,,,,,,,,,,,,,락,경남
LiSA LiVE is Smile Always?ASiA TOUR 2024? in Seoul,https://image.toast.com/aaaaab/ticketlink/TKL_4/lisa_info0314.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_8/lisa_01_0627.jpg,고려대학교 화정체육관,LiSA,https://www.ticketlink.co.kr/product/49165,2024.07.20,2024.07.20,2024-07-20,LiSA,,,,,,,,,,,,,,,,,,,,,,,,,,락,속초
윤딴딴 투어 콘서트 [딴딴한여름 2024] : 인천,https://image.toast.com/aaaaab/ticketlink/TKL_1/pst_06071141.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_3/web0611(1).jpg,부평아트센터 해누리극장,윤딴딴,https://www.ticketlink.co.kr/product/50457,2024.07.27,2024.07.27,2024-07-27,윤딴딴,,,,,,,,,,,,,,,,,,,,,,,,,,발라드,광주
2024 블루밍 스테이지 [ 헤이즈 x 로꼬 ],https://image.toast.com/aaaaab/ticketlink/TKL_8/heize_loggo_main_0612.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_1/h_info06241054.jpg,경희대학교 평화의전당,헤이즈 x 로꼬,https://www.ticketlink.co.kr/product/50581,2024.07.27,2024.07.27,2024-07-27,헤이즈 x 로꼬,,,,,,,,,,,,,,,,,,,,,,,,,,락,대전
JUMF 2024 전주얼티밋뮤직페스티벌 사전예매 티켓,https://image.toast.com/aaaaab/ticketlink/TKL_4/jump_pst_0605.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_3/JUMF_kr_info_0628.jpg,전주 종합경기장,,https://www.ticketlink.co.kr/product/50435,2024.08.09,2024.08.11,2024-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,락,전라
PITTA 강형호 콘서트: New Normal Life - 수원,https://image.toast.com/aaaaab/ticketlink/TKL_4/pst_0521.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_9/web0521-1818.jpg,경기아트센터 대극장,강형호,https://www.ticketlink.co.kr/product/50205,2024.08.10,2024.08.11,2024-08-11,강형호,,,,,,,,,,,,,,,,,,,,,,,,,,발라드,광주
2024 이승철 신곡발매기념 콘서트 “Rock'n All” - 창원,https://image.toast.com/aaaaab/ticketlink/TKL_9/m0527.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_7/web0517(2).jpg,성산아트홀 대극장,이승철,https://www.ticketlink.co.kr/product/50120,2024.07.06,2024.07.06,2024-07-06,이승철,,,,,,,,,,,,,,,,,,,,,,,,,,내한,서울
2024 이승철 신곡발매기념 콘서트 “Rock'n All” - 대구,https://image.toast.com/aaaaab/ticketlink/TKL_6/dg0517.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_3/web0517.jpg,영남대 천마아트센터 그랜드홀,이승철,https://www.ticketlink.co.kr/product/49828,2024.07.13,2024.07.13,2024-07-13,이승철,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,경북
2024 이승철 신곡발매기념 콘서트 “Rock'n All” - 대전,https://image.toast.com/aaaaab/ticketlink/TKL_6/dj0517.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_9/web0517(1).jpg,충남대학교 정심화홀,이승철,https://www.ticketlink.co.kr/product/49826,2024.07.20,2024.07.20,2024-07-20,이승철,,,,,,,,,,,,,,,,,,,,,,,,,,내한,경북
2024 이승철 신곡발매기념 콘서트 “Rock’n All” - 인천,https://image.toast.com/aaaaab/ticketlink/TKL_8/inc_main_0618.png,http://image.toast.com/aaaaab/ticketlink/TKL_5/ICN_INFO_0618.jpg,인스파이어 아레나,이승철,https://www.ticketlink.co.kr/product/50625,2024.07.27,2024.07.27,2024-07-27,이승철,,,,,,,,,,,,,,,,,,,,,,,,,,락,인천
메타코미디 Stand Up Assemble 24' Tour 서울공연,https://image.toast.com/aaaaab/ticketlink/TKL_4/mt_pst0514.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_6/mt_info0514.jpg,연세대학교 대강당,"10일 대니초, 김동하, 송하빈, 김영구, 박철현  11일 김동하, 이제규, 손동훈, 김주환, 박철현",https://www.ticketlink.co.kr/product/49962,2024.08.10,2024.08.11,2024-08-11,10일 대니초,김동하,송하빈,김영구,박철현  11일 김동하,이제규,손동훈,김주환,박철현,,,,,,,,,,,,,,,,,,발라드,제주
2024 이승철 신곡발매기념 콘서트 “Rock'n All” - 부산,https://image.toast.com/aaaaab/ticketlink/TKL_3/bs_0610.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_9/bs_info_06111059.jpg,드림씨어터,이승철,https://www.ticketlink.co.kr/product/50523,2024.08.17,2024.08.17,2024-08-17,이승철,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,경북
2024 이승철 신곡발매기념 콘서트 “Rock'n All” - 춘천,https://image.toast.com/aaaaab/ticketlink/TKL_2/cc_0610.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_3/cc_info_0611.jpg,강원대학교 백령아트센터,이승철,https://www.ticketlink.co.kr/product/50527,2024.09.21,2024.09.21,2024-09-21,이승철,,,,,,,,,,,,,,,,,,,,,,,,,,발라드,부산
김태균 쇼(SHOW) - 부산,https://image.toast.com/aaaaab/ticketlink/TKL_1/main0617.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_3/web0617(1).jpg,KBS 부산홀,김태균,https://www.ticketlink.co.kr/product/50627,2024.10.05,2024.10.05,2024-10-05,김태균,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,강원
김태균 쇼(SHOW) - 대구,https://image.toast.com/aaaaab/ticketlink/TKL_6/main0617(1).jpg,http://image.toast.com/aaaaab/ticketlink/TKL_10/web0617.jpg,대구 엑스코 오디토리움,김태균,https://www.ticketlink.co.kr/product/50628,2024.10.12,2024.10.12,2024-10-12,김태균,,,,,,,,,,,,,,,,,,,,,,,,,,내한,속초
QM 개미 단독 콘서트,https://image.toast.com/aaaaab/ticketlink/TKL_2/annt_pst0611.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_1/qm_info06101203a.jpg,홍대 웨스트브릿지 라이브홀,"QM, 프롬올투휴먼",https://www.ticketlink.co.kr/product/50546,2024.07.07,2024.07.07,2024-07-07,QM,프롬올투휴먼,,,,,,,,,,,,,,,,,,,,,,,,,발라드,충청
워터밤 제주 2024,https://image.toast.com/aaaaab/ticketlink/TKL_4/jeju_main_0223.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_3/jeju_info_0621.jpg,제주종합경기장,,https://www.ticketlink.co.kr/product/47081,2024.07.13 ,2024.07.13,2024-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,춘천
2024 타임캡슐 슈퍼콘서트 전국투어 in 대전,https://image.toast.com/aaaaab/ticketlink/TKL_1/main0607(1).jpg,http://image.toast.com/aaaaab/ticketlink/TKL_2/1w0607.jpg,대전 목원대학교 특설무대,,https://www.ticketlink.co.kr/product/49389,2024.07.13,2024.07.13,2024-07-13,,,,,,,,,,,,,,,,,,,,,,,,,,,내한,전라
"샤메이 첫 단독 콘서트, 誕生",https://image.toast.com/aaaaab/ticketlink/TKL_3/oz_pst0608.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_10/s_info06101537a.jpg,홍대 롤링홀,샤메이,https://www.ticketlink.co.kr/product/50513,2024.07.13,2024.07.13,2024-07-13,샤메이,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,경남
워터밤 대구 2024,https://image.toast.com/aaaaab/ticketlink/TKL_1/daegu_main_0223.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_9/dg0613.jpg,대구 스타디움 주경기장,,https://www.ticketlink.co.kr/product/47079,2024.07.20 ,2024.07.20,2024-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,발라드,속초
PITTA 강형호 콘서트: New Normal Life - 부산,https://image.toast.com/aaaaab/ticketlink/TKL_8/main0522(3).jpg,http://image.toast.com/aaaaab/ticketlink/TKL_6/pitta_bs_info_0523.jpg,소향씨어터 신한카드홀,PITTA 강형호,https://www.ticketlink.co.kr/product/50248,2024.07.20,2024.07.21,2024-07-21,PITTA 강형호,,,,,,,,,,,,,,,,,,,,,,,,,,내한,인천
워터밤 부산 2024,https://image.toast.com/aaaaab/ticketlink/TKL_1/busan_main_0223.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_9/busan_kr_info_0621.jpg,북항친수공원 및 국제여객터미널 야외주차장,,https://www.ticketlink.co.kr/product/47076,2024.07.27 ,2024.07.27,2024-07-27,,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,전라
2024 조선의 사랑꾼 원혁 첫 단독콘서트,https://image.toast.com/aaaaab/ticketlink/TKL_9/wonh_pst_0529.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_1/wonh_INFO_0529.jpg,송도센트럴파크호텔 다이아몬드홀,"원혁  (특별출연 개그맨 이용식, 이수민)",https://www.ticketlink.co.kr/product/50374,2024.07.27,2024.07.27,2024-07-27,원혁  (특별출연 개그맨 이용식,이수민),,,,,,,,,,,,,,,,,,,,,,,,,내한,인천
워터밤 인천 2024,https://image.toast.com/aaaaab/ticketlink/TKL_9/ic_0223.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_10/wb_ic_info_tl_0628_optimized.jpg,상상플랫폼 야외광장,,https://www.ticketlink.co.kr/product/47547,2024.08.03,2024.08.03,2024-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,광주
워터밤 대전 2024,https://image.toast.com/aaaaab/ticketlink/TKL_4/dj_0223.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_9/wb_dj_info_tl_0628_optimized.jpg,목원대학교 대운동장,,https://www.ticketlink.co.kr/product/47546,2024.08.10,2024.08.10,2024-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,강원
워터밤 속초 2024,https://image.toast.com/aaaaab/ticketlink/TKL_3/sokcho_main_0223.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_1/wb24_sokcho_phase2_0624.jpg,한화리조트 설악,,https://www.ticketlink.co.kr/product/47545,2024.08.17,2024.08.17,2024-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,,그 외,부산
워터밤 수원 2024,https://image.toast.com/aaaaab/ticketlink/TKL_10/suwon_main_0223.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_6/suwon_info_0621.jpg,수원대학교 대운동장,,https://www.ticketlink.co.kr/product/47078,2024.08.24 ,2024.08.24,2024-08-24,,,,,,,,,,,,,,,,,,,,,,,,,,,락,대전
워터밤 여수 2024,https://image.toast.com/aaaaab/ticketlink/TKL_4/ys_main_0510.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_7/wb_ys_info_0619.jpg,여수 엑스포 스카이타워 해안가 특설무대,,https://www.ticketlink.co.kr/product/47080,2024.08.31 ,2024.08.31,2024-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,전라
박인희 앵콜 콘서트,https://image.toast.com/aaaaab/ticketlink/TKL_1/PAK_PST_0521.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_3/PAK_INFO_0521.jpg,연세대학교 대강당,박인희,https://www.ticketlink.co.kr/product/50252,2024.09.21,2024.09.21,2024-09-21,박인희,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,광주
2024 김창옥 토크콘서트 시즌4 - 서울,https://image.toast.com/aaaaab/ticketlink/TKL_6/kco_0401.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_10/kco_info_0401.jpg,연세대학교 대강당,김창옥,https://www.ticketlink.co.kr/product/49482,2024.07.07,2024.07.07,2024-07-07,김창옥,,,,,,,,,,,,,,,,,,,,,,,,,,락,춘천
김오키 새턴발라드 <러브 인 새턴> _싱크넥스트24,https://image.toast.com/aaaaab/ticketlink/TKL_8/love_pst0516.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_1/SN24_lovein_info_0627.jpg,세종문화회관 S씨어터,상세페이지 참고,https://www.ticketlink.co.kr/product/49949,2024.07.05,2024.07.06,2024-07-06,상세페이지 참고,,,,,,,,,,,,,,,,,,,,,,,,,,발라드,대전
2024 변진섭 전국투어 콘서트 : 변천사 - 인천,https://image.toast.com/aaaaab/ticketlink/TKL_3/inc_main_0522.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_7/inc_info_0522.jpg,부평아트센터 해누리극장,변진섭,https://www.ticketlink.co.kr/product/50231,2024.07.20,2024.07.20,2024-07-20,변진섭,,,,,,,,,,,,,,,,,,,,,,,,,,락,서울
2024 변진섭 전국투어 콘서트 : 변천사 - 평택,https://image.toast.com/aaaaab/ticketlink/TKL_9/b_main_0610.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_9/b_748_info0611.jpg,평택서부문화예술회관 대공연장,변진섭,https://www.ticketlink.co.kr/product/50534,2024.07.27,2024.07.27,2024-07-27,변진섭,,,,,,,,,,,,,,,,,,,,,,,,,,락,충청
이은결 연출 ‘멜리에스 일루션’,https://image.toast.com/aaaaab/ticketlink/TKL_4/PST.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_4/INFO1.jpg,LG아트센터 서울 U+ 스테이지,이은결,https://www.ticketlink.co.kr/product/47831,2024.11.09,2024.11.17,2024-11-17,이은결,,,,,,,,,,,,,,,,,,,,,,,,,,락,부산
유라 <꽤 많은 수의 촉수 돌기> _싱크넥스트24,https://image.toast.com/aaaaab/ticketlink/TKL_5/y_pst0516.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_6/y_info0516.jpg,세종문화회관 S씨어터,상세페이지 참고,https://www.ticketlink.co.kr/product/50051,2024.08.09,2024.08.10,2024-08-10,상세페이지 참고,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,서울
메타코미디 <코미디 어셈블: 만담> _싱크넥스트24,https://image.toast.com/aaaaab/ticketlink/TKL_2/main0613.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_7/SN24_m_info_0611.jpg,세종문화회관 S씨어터,상세페이지 참고,https://www.ticketlink.co.kr/product/50076,2024.08.15,2024.08.15,2024-08-15,상세페이지 참고,,,,,,,,,,,,,,,,,,,,,,,,,,힙합,인천
메타코미디 <코미디 어셈블: 스탠드업> _싱크넥스트24,https://image.toast.com/aaaaab/ticketlink/TKL_10/main0613.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_6/SN24_s_info_0611.jpg,세종문화회관 S씨어터,상세페이지 참고,https://www.ticketlink.co.kr/product/50077,2024.08.16,2024.08.17,2024-08-17,상세페이지 참고,,,,,,,,,,,,,,,,,,,,,,,,,,트로트,세종
BUDX WORLD TOUR Pre-party,https://image.toast.com/aaaaab/ticketlink/TKL_2/BUDX_pst_0611.jpg,http://image.toast.com/aaaaab/ticketlink/TKL_2/BUDX_info_0611.jpg,Paper&Shelter,,https://www.ticketlink.co.kr/product/50334,2024.06.22,2024.08.10,2024-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,댄스,광주
박파랑의 '클래식 서양 미술사' - 경주 (특별 추가강의),https://image.toast.com/aaaaab/ticketlink/TKL_1/TicketlinkOpen(119).png,https://i.namu.wiki/i/GFw2SMaGiqbS3yeTWO08FD5Df8LKk-xB2ckQ0MtDjdoryMCJtsDap9msW17NVgbTM4432kao4DkEGsgwhs_In0zw9vMOldvNbYoc-n1Ng4XgxBVZXNZz33WScPw6zCJY5XAVrdsAFGDx24HN_nu3oQ.webp,경주예술의전당 대회의실,,https://www.ticketlink.co.kr/product/50482,2024.07.04,2024.07.25,2024-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,내한,대전
